key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,lastInterpreted,license,isInCluster,datasetName,recordedBy,identifiedBy,samplingProtocol,geodeticDatum,class,countryCode,country,rightsHolder,identifier,habitat,institutionCode,dynamicProperties,samplingEffort,county,locality,gbifID,occurrenceID,type,individualCount,lifeStage,dateIdentified,continent,waterBody,modified,otherCatalogNumbers,preparations,associatedOccurrences,municipality,associatedReferences,fieldNumber,eventRemarks,catalogNumber,vernacularName,locationRemarks,fieldNotes,eventTime,nameAccordingTo,behavior,reproductiveCondition,recordNumber,informationWithheld,acceptedNameUsage,verbatimEventDate,nomenclaturalCode,footprintWKT,collectionCode,verbatimLocality,disposition,previousIdentifications,identificationQualifier,originalNameUsage,occurrenceRemarks,bibliographicCitation,institutionKey,higherGeography,accessRights,networkKeys,elevation,elevationAccuracy,ownerInstitutionCode,language,sex,coordinateUncertaintyInMeters,collectionKey,institutionID,georeferenceProtocol,endDayOfYear,georeferenceRemarks,startDayOfYear,collectionID,higherClassification,references,taxonConceptID,associatedSequences,taxonID,name
2351127234,"Rhinella jimi (Stevaux, 2002)",NA,NA,"incomis,inmafu",b66a83bf-cccb-40a9-b643-1f95c9aeda37,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2022-07-09T18:31:26.018+00:00,2022-09-09T08:39:53.690+00:00,231,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Maranhão,2012,5,9,2012-05-09T00:00:00,2022-09-09T08:39:53.690+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,NA,NA,NA,NA,NA,Amphibia,BR,Brazil,Museu Paraense Emílio Goeldi (MPEG),MPEG.HAM 035897,NA,MPEG,NA,NA,Arari,"estrada para os pitfalls 1,2,3,4 e 5",2351127234,MPEG.HAM 035897,NA,NA,NA,NA,NA,NA,NA,35897,Meio Líquido - 1,NA,NA,NA,NA,NA,MPEG.HAM 035897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAM,NA,NA,NA,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,"Maranhão, Arari",Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2351137689,"Rhinella jimi (Stevaux, 2002)",NA,NA,"incomis,inmafu",b66a83bf-cccb-40a9-b643-1f95c9aeda37,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2022-07-09T18:31:26.018+00:00,2022-09-09T08:39:53.903+00:00,231,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Maranhão,2012,5,25,2012-05-25T00:00:00,2022-09-09T08:39:53.903+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,NA,NA,NA,NA,NA,Amphibia,BR,Brazil,Museu Paraense Emílio Goeldi (MPEG),MPEG.HAM 037819,NA,MPEG,NA,NA,Caxias,APA do Inhamum,2351137689,MPEG.HAM 037819,NA,NA,NA,NA,NA,NA,NA,37819,Meio Líquido - 1,NA,NA,NA,NA,NA,MPEG.HAM 037819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAM,NA,NA,NA,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,"Maranhão, Caxias",Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2351136832,"Rhinella jimi (Stevaux, 2002)",NA,NA,"incomis,inmafu",b66a83bf-cccb-40a9-b643-1f95c9aeda37,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2022-07-09T18:31:26.018+00:00,2022-09-09T08:39:53.872+00:00,231,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Maranhão,2011,2,5,2011-02-05T00:00:00,2022-09-09T08:39:53.872+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,NA,NA,NA,NA,NA,Amphibia,BR,Brazil,Museu Paraense Emílio Goeldi (MPEG),MPEG.HAM 037803,NA,MPEG,NA,NA,Caxias,APA do Inhamum,2351136832,MPEG.HAM 037803,NA,NA,NA,NA,NA,NA,NA,37803,Meio Líquido - 1,NA,NA,NA,NA,NA,MPEG.HAM 037803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAM,NA,NA,NA,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,"Maranhão, Caxias",Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2351137072,"Rhinella jimi (Stevaux, 2002)",NA,NA,"incomis,inmafu",b66a83bf-cccb-40a9-b643-1f95c9aeda37,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2022-07-09T18:31:26.018+00:00,2022-09-09T08:39:53.871+00:00,231,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Maranhão,2011,3,3,2011-03-03T00:00:00,2022-09-09T08:39:53.871+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,NA,NA,NA,NA,NA,Amphibia,BR,Brazil,Museu Paraense Emílio Goeldi (MPEG),MPEG.HAM 037804,NA,MPEG,NA,NA,Caxias,APA do Inhamum,2351137072,MPEG.HAM 037804,NA,NA,NA,NA,NA,NA,NA,37804,Meio Líquido - 1,NA,NA,NA,NA,NA,MPEG.HAM 037804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAM,NA,NA,NA,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,"Maranhão, Caxias",Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2351137486,"Rhinella jimi (Stevaux, 2002)",NA,NA,"incomis,inmafu",b66a83bf-cccb-40a9-b643-1f95c9aeda37,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2022-07-09T18:31:26.018+00:00,2022-09-09T08:39:53.879+00:00,231,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Maranhão,2011,3,4,2011-03-04T00:00:00,2022-09-09T08:39:53.879+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,NA,NA,NA,NA,NA,Amphibia,BR,Brazil,Museu Paraense Emílio Goeldi (MPEG),MPEG.HAM 037808,NA,MPEG,NA,NA,Caxias,APA do Inhamum,2351137486,MPEG.HAM 037808,NA,NA,NA,NA,NA,NA,NA,37808,Meio Líquido - 1,NA,NA,NA,NA,NA,MPEG.HAM 037808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAM,NA,NA,NA,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,"Maranhão, Caxias",Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2351137515,"Rhinella jimi (Stevaux, 2002)",NA,NA,"incomis,inmafu",b66a83bf-cccb-40a9-b643-1f95c9aeda37,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2022-07-09T18:31:26.018+00:00,2022-09-09T08:39:53.878+00:00,231,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Maranhão,2011,3,9,2011-03-09T00:00:00,2022-09-09T08:39:53.878+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,NA,NA,NA,NA,NA,Amphibia,BR,Brazil,Museu Paraense Emílio Goeldi (MPEG),MPEG.HAM 037811,NA,MPEG,NA,NA,Caxias,APA do Inhamum,2351137515,MPEG.HAM 037811,NA,NA,NA,NA,NA,NA,NA,37811,Meio Líquido - 1,NA,NA,NA,NA,NA,MPEG.HAM 037811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAM,NA,NA,NA,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,"Maranhão, Caxias",Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2351137694,"Rhinella jimi (Stevaux, 2002)",NA,NA,"incomis,inmafu",b66a83bf-cccb-40a9-b643-1f95c9aeda37,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2022-07-09T18:31:26.018+00:00,2022-09-09T08:39:53.877+00:00,231,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Maranhão,2011,3,10,2011-03-10T00:00:00,2022-09-09T08:39:53.877+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,NA,NA,NA,NA,NA,Amphibia,BR,Brazil,Museu Paraense Emílio Goeldi (MPEG),MPEG.HAM 037810,NA,MPEG,NA,NA,Caxias,APA do Inhamum,2351137694,MPEG.HAM 037810,NA,NA,NA,NA,NA,NA,NA,37810,Meio Líquido - 1,NA,NA,NA,NA,NA,MPEG.HAM 037810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAM,NA,NA,NA,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,"Maranhão, Caxias",Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2351137879,"Rhinella jimi (Stevaux, 2002)",NA,NA,"incomis,inmafu",b66a83bf-cccb-40a9-b643-1f95c9aeda37,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2022-07-09T18:31:26.018+00:00,2022-09-09T08:39:53.878+00:00,231,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Maranhão,2011,3,6,2011-03-06T00:00:00,2022-09-09T08:39:53.878+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,NA,NA,NA,NA,NA,Amphibia,BR,Brazil,Museu Paraense Emílio Goeldi (MPEG),MPEG.HAM 037809,NA,MPEG,NA,NA,Caxias,APA do Inhamum,2351137879,MPEG.HAM 037809,NA,NA,NA,NA,NA,NA,NA,37809,Meio Líquido - 1,NA,NA,NA,NA,NA,MPEG.HAM 037809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAM,NA,NA,NA,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,"Maranhão, Caxias",Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2351138031,"Rhinella jimi (Stevaux, 2002)",NA,NA,"incomis,inmafu",b66a83bf-cccb-40a9-b643-1f95c9aeda37,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2022-07-09T18:31:26.018+00:00,2022-09-09T08:39:53.872+00:00,231,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Maranhão,2011,3,3,2011-03-03T00:00:00,2022-09-09T08:39:53.872+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,NA,NA,NA,NA,NA,Amphibia,BR,Brazil,Museu Paraense Emílio Goeldi (MPEG),MPEG.HAM 037805,NA,MPEG,NA,NA,Caxias,APA do Inhamum,2351138031,MPEG.HAM 037805,NA,NA,NA,NA,NA,NA,NA,37805,Meio Líquido - 1,NA,NA,NA,NA,NA,MPEG.HAM 037805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAM,NA,NA,NA,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,"Maranhão, Caxias",Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2351138121,"Rhinella jimi (Stevaux, 2002)",NA,NA,"incomis,inmafu",b66a83bf-cccb-40a9-b643-1f95c9aeda37,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2022-07-09T18:31:26.018+00:00,2022-09-09T08:39:53.879+00:00,231,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Maranhão,2011,3,4,2011-03-04T00:00:00,2022-09-09T08:39:53.879+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,NA,NA,NA,NA,NA,Amphibia,BR,Brazil,Museu Paraense Emílio Goeldi (MPEG),MPEG.HAM 037807,NA,MPEG,NA,NA,Caxias,APA do Inhamum,2351138121,MPEG.HAM 037807,NA,NA,NA,NA,NA,NA,NA,37807,Meio Líquido - 1,NA,NA,NA,NA,NA,MPEG.HAM 037807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAM,NA,NA,NA,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,"Maranhão, Caxias",Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2351139238,"Rhinella jimi (Stevaux, 2002)",NA,NA,"incomis,inmafu",b66a83bf-cccb-40a9-b643-1f95c9aeda37,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2022-07-09T18:31:26.018+00:00,2022-09-09T08:39:53.872+00:00,231,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Maranhão,2011,3,4,2011-03-04T00:00:00,2022-09-09T08:39:53.872+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,NA,NA,NA,NA,NA,Amphibia,BR,Brazil,Museu Paraense Emílio Goeldi (MPEG),MPEG.HAM 037806,NA,MPEG,NA,NA,Caxias,APA do Inhamum,2351139238,MPEG.HAM 037806,NA,NA,NA,NA,NA,NA,NA,37806,Meio Líquido - 1,NA,NA,NA,NA,NA,MPEG.HAM 037806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAM,NA,NA,NA,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,"Maranhão, Caxias",Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2351137548,"Rhinella jimi (Stevaux, 2002)",NA,NA,"incomis,inmafu",b66a83bf-cccb-40a9-b643-1f95c9aeda37,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2022-07-09T18:31:26.018+00:00,2022-09-09T08:39:53.878+00:00,231,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Maranhão,2011,4,10,2011-04-10T00:00:00,2022-09-09T08:39:53.878+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,NA,NA,NA,NA,NA,Amphibia,BR,Brazil,Museu Paraense Emílio Goeldi (MPEG),MPEG.HAM 037812,NA,MPEG,NA,NA,Caxias,APA do Inhamum,2351137548,MPEG.HAM 037812,NA,NA,NA,NA,NA,NA,NA,37812,Meio Líquido - 1,NA,NA,NA,NA,NA,MPEG.HAM 037812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAM,NA,NA,NA,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,"Maranhão, Caxias",Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2351137570,"Rhinella jimi (Stevaux, 2002)",NA,NA,"incomis,inmafu",b66a83bf-cccb-40a9-b643-1f95c9aeda37,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2022-07-09T18:31:26.018+00:00,2022-09-09T08:39:53.877+00:00,231,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Maranhão,2011,4,12,2011-04-12T00:00:00,2022-09-09T08:39:53.877+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,NA,NA,NA,NA,NA,Amphibia,BR,Brazil,Museu Paraense Emílio Goeldi (MPEG),MPEG.HAM 037813,NA,MPEG,NA,NA,Caxias,APA do Inhamum,2351137570,MPEG.HAM 037813,NA,NA,NA,NA,NA,NA,NA,37813,Meio Líquido - 1,NA,NA,NA,NA,NA,MPEG.HAM 037813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAM,NA,NA,NA,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,"Maranhão, Caxias",Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973785395,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:33.773+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,25,2011-04-25T00:00:00,2022-09-30T12:23:33.773+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:18060,NA,UNICAMP,NA,NA,NA,NA,2973785395,BRA:UNICAMP:ZUEC-AMP:18060,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:22.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,18060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Adulto,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973785406,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:33.773+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,25,2011-04-25T00:00:00,2022-09-30T12:23:33.773+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:18062,NA,UNICAMP,NA,NA,NA,NA,2973785406,BRA:UNICAMP:ZUEC-AMP:18062,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:22.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,18062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Adulto,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,MALE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973785409,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:33.772+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2011,4,25,2011-04-25T00:00:00,2022-09-30T12:23:33.772+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:18061,NA,UNICAMP,NA,NA,NA,NA,2973785409,BRA:UNICAMP:ZUEC-AMP:18061,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:22.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,18061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Adulto,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,MALE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
